TABLE NO.  1
 NUM         CL          V2          Q           V3          KA          ETA1        ETA2        ETA3        ETA4        ETA5        EPRED       IPRED       NPDE        EWRES       DV          PRED        RES         WRES
  6.9000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  5.0162E+01  3.2389E+01 -5.0154E-02 -1.8224E-01  3.5498E+01  5.1963E+01 -1.6465E+01 -2.4962E-01
  7.0000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  4.7692E+01  2.9266E+01 -1.4279E+00 -1.3236E+00  2.1502E+01  4.8433E+01 -2.6931E+01 -1.2187E+00
  7.1000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  4.3744E+01  2.7017E+01 -5.0532E-01 -5.4350E-01  2.6832E+01  4.3831E+01 -1.6999E+01 -4.0749E-01
  7.2000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  3.9842E+01  2.5099E+01 -9.2039E-02 -1.6567E-01  2.7888E+01  3.9605E+01 -1.1717E+01 -1.9898E-02
  7.3000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  3.6268E+01  2.3406E+01 -2.9674E-01 -3.7829E-01  2.4229E+01  3.5899E+01 -1.1670E+01 -2.3911E-01
  7.4000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  2.9453E+01  2.0106E+01  1.7637E-01  2.3689E-01  2.4305E+01  2.9062E+01 -4.7572E+00  3.4471E-01
  7.5000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  2.1249E+01  1.5598E+01 -2.4473E-01 -3.0978E-01  1.5982E+01  2.0897E+01 -4.9151E+00 -2.7039E-01
  7.6000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  1.3981E+01  1.0426E+01 -9.2039E-02 -2.7514E-01  1.0436E+01  1.3504E+01 -3.0681E+00 -2.3969E-01
  8.1000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  8.2000E+01  3.7041E+00  5.6345E+01  4.4227E+00  7.3878E+01  1.1749E+00 -6.0107E-02  5.6681E-02  7.2305E-02 -1.8678E-02 -1.7928E-02  8.5646E+01  7.7891E+01  9.2039E-02  1.7517E-02  8.3125E+01  8.5927E+01 -2.8022E+00  1.0325E-01
