TABLE NO.  2
 NUM         EPRED       IPRED       NPDE        EWRES       DV          PRED        RES         WRES
  2.1000E+02  2.4660E+02  2.2069E+02  4.8642E-01  2.9731E-01  2.4218E+02  2.4874E+02 -6.5627E+00  2.9266E-01
  2.1100E+02  3.2418E+02  2.6843E+02  3.3428E-02 -8.6869E-02  2.7510E+02  3.3483E+02 -5.9730E+01 -2.0153E-01
  2.1200E+02  3.6607E+02  2.7925E+02  2.6198E-01  3.9291E-02  3.0493E+02  3.8043E+02 -7.5497E+01 -6.7333E-02
  2.1300E+02  3.7083E+02  2.7164E+02 -2.2164E+00 -1.9009E+00  1.5297E+02  3.8324E+02 -2.3027E+02 -1.8828E+00
  2.1400E+02  3.4960E+02  2.4850E+02  2.7064E-01  1.0679E-01  2.8309E+02  3.5515E+02 -7.2056E+01  1.5508E-01
  2.1500E+02  3.2024E+02  2.2873E+02 -1.6712E-02 -1.1732E-01  2.4356E+02  3.2122E+02 -7.7664E+01 -1.8024E-02
  2.1600E+02  2.7638E+02  2.0325E+02 -1.0364E+00 -8.9514E-01  1.6790E+02  2.7416E+02 -1.0626E+02 -7.8591E-01
  2.1700E+02  2.4904E+02  1.8789E+02 -3.8532E-01 -4.1418E-01  1.7858E+02  2.4614E+02 -6.7559E+01 -3.2071E-01
  2.1800E+02  1.9871E+02  1.5856E+02 -1.1750E+00 -1.1659E+00  1.1720E+02  1.9587E+02 -7.8666E+01 -1.1337E+00
  2.1900E+02  1.3756E+02  1.1708E+02  2.4747E+00  2.1153E+00  1.7957E+02  1.3497E+02  4.4600E+01  2.1482E+00
  2.2000E+02  9.1396E+01  7.6027E+01  1.0655E+00  1.0902E+00  9.8447E+01  8.8150E+01  1.0297E+01  1.1438E+00
  2.2100E+02  8.0987E+01  6.5350E+01 -7.3885E-01 -7.1314E-01  5.4967E+01  7.7697E+01 -2.2730E+01 -7.0316E-01
  2.2200E+02  4.7297E+01  3.3571E+01 -7.3885E-01 -7.3250E-01  2.6979E+01  4.4085E+01 -1.7106E+01 -6.8647E-01
  2.2300E+02  2.9179E+01  1.8881E+01 -1.6134E+00 -1.3084E+00  1.0416E+01  2.5950E+01 -1.5534E+01 -1.2767E+00
  2.2400E+02  1.8364E+01  1.0754E+01  8.5359E-01  5.4486E-01  1.2826E+01  1.5393E+01 -2.5671E+00  8.7188E-01
  2.2500E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2600E+02  2.5097E+02  3.4059E+02  1.7507E+00  2.1127E+00  4.3358E+02  2.5224E+02  1.8134E+02  2.2160E+00
  2.2700E+02  3.0366E+02  4.2186E+02 -5.2440E-01 -4.9255E-01  3.5939E+02  3.1219E+02  4.7198E+01 -4.9522E-01
  2.2800E+02  3.2356E+02  4.5133E+02  1.7908E+00  1.7756E+00  5.3493E+02  3.3493E+02  2.0000E+02  1.6539E+00
  2.2900E+02  3.2501E+02  4.5075E+02 -6.0276E-01 -7.0008E-01  3.6918E+02  3.3603E+02  3.3149E+01 -7.5546E-01
  2.3000E+02  3.0871E+02  4.1799E+02 -5.6315E-01 -5.8731E-01  3.5500E+02  3.1620E+02  3.8796E+01 -6.2158E-01
  2.3100E+02  2.7867E+02  3.6511E+02  2.1280E+00  2.0748E+00  4.7058E+02  2.8232E+02  1.8826E+02  2.0350E+00
  2.3200E+02  2.4954E+02  3.1766E+02 -2.0189E-01 -1.5203E-01  3.0199E+02  2.5116E+02  5.0834E+01 -1.1798E-01
  2.3300E+02  2.1878E+02  2.7069E+02  1.0884E-01  1.0502E-02  2.6799E+02  2.1943E+02  4.8555E+01  6.3543E-02
  2.3400E+02  1.7520E+02  2.0879E+02  1.5011E+00  1.5458E+00  2.6472E+02  1.7562E+02  8.9101E+01  1.6004E+00
  2.3500E+02  1.2233E+02  1.4068E+02 -1.5943E-01 -1.9844E-01  1.3606E+02  1.2254E+02  1.3521E+01 -1.6278E-01
  2.3600E+02  8.0705E+01  9.4089E+01  1.1750E+00  1.0777E+00  1.1161E+02  7.9934E+01  3.1676E+01  1.0907E+00
  2.3700E+02  7.1372E+01  8.4597E+01 -1.4252E-01 -7.6718E-02  8.2565E+01  7.0417E+01  1.2148E+01 -9.3579E-02
  2.3800E+02  4.2050E+01  5.2730E+01 -2.7131E+00 -2.0512E+00  3.3274E+01  4.0616E+01 -7.3419E+00 -2.1388E+00
  2.3900E+02  2.6441E+01  3.3806E+01  1.7132E+00  1.5078E+00  4.2348E+01  2.4590E+01  1.7758E+01  1.6395E+00
  2.4000E+02  1.6884E+01  2.1741E+01 -5.0532E-01 -4.5053E-01  2.0121E+01  1.4947E+01  5.1742E+00 -3.0550E-01
  2.4100E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.4200E+02  9.9672E+02  9.8694E+02 -4.1789E-02 -1.2076E-01  1.0086E+03  1.0389E+03 -3.0329E+01 -1.0114E-01
  2.4300E+02  1.1439E+03  1.1989E+03  7.6098E-01  6.8421E-01  1.3884E+03  1.2075E+03  1.8094E+02  5.7194E-01
  2.4400E+02  1.2826E+03  1.4614E+03 -3.4956E-01 -3.4008E-01  1.3458E+03  1.3640E+03 -1.8235E+01 -5.0239E-01
  2.4500E+02  1.3070E+03  1.5611E+03  7.3885E-01  6.0247E-01  1.6645E+03  1.3849E+03  2.7959E+02  3.6346E-01
  2.4600E+02  1.2276E+03  1.5596E+03  5.0154E-02 -8.1864E-02  1.4461E+03  1.2757E+03  1.7038E+02 -2.2401E-01
  2.4700E+02  1.1151E+03  1.4465E+03 -1.1724E-01 -2.3453E-01  1.3057E+03  1.1421E+03  1.6356E+02 -2.8835E-01
  2.4800E+02  1.0065E+03  1.3155E+03  1.4514E+00  1.4898E+00  1.5550E+03  1.0212E+03  5.3378E+02  1.4718E+00
  2.4900E+02  8.8484E+02  1.1590E+03 -4.5840E-01 -4.7344E-01  1.0205E+03  8.9172E+02  1.2878E+02 -3.9176E-01
  2.5000E+02  7.2031E+02  9.4389E+02  1.1585E+00  1.2771E+00  1.1053E+03  7.2251E+02  3.8279E+02  1.4038E+00
  2.5100E+02  5.0065E+02  6.7010E+02  6.5366E-01  5.9851E-01  7.1705E+02  4.9975E+02  2.1730E+02  7.1771E-01
  2.5200E+02  3.3027E+02  4.7890E+02  1.9337E-01  9.0199E-02  4.6859E+02  3.2616E+02  1.4243E+02  1.4693E-01
  2.5300E+02  2.9125E+02  4.3487E+02  2.2164E+00  2.5904E+00  5.7803E+02  2.8686E+02  2.9117E+02  2.6699E+00
  2.5400E+02  1.7100E+02  2.7189E+02  1.3408E+00  1.2510E+00  3.1761E+02  1.6525E+02  1.5236E+02  1.3260E+00
  2.5500E+02  1.0751E+02  1.7292E+02 -1.5834E+00 -1.4303E+00  1.4506E+02  9.9825E+01  4.5235E+01 -1.3628E+00
  2.5600E+02  6.8200E+01  1.0946E+02 -5.8284E-01 -5.1732E-01  1.0967E+02  6.0025E+01  4.9645E+01 -1.9428E-01
  2.5700E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.5800E+02  9.5017E+02  8.7441E+02  3.6738E-01  2.6260E-01  9.4179E+02  9.3319E+02  8.6020E+00  3.6850E-01
  2.5900E+02  1.3546E+03  1.2213E+03  6.1281E-01  4.8032E-01  1.3479E+03  1.3955E+03 -4.7623E+01  3.4911E-01
  2.6000E+02  1.4694E+03  1.2876E+03 -8.7790E-01 -9.6396E-01  9.9718E+02  1.5349E+03 -5.3769E+02 -1.0716E+00
  2.6100E+02  1.4867E+03  1.2716E+03 -1.5834E+00 -1.2915E+00  8.9580E+02  1.5560E+03 -6.6019E+02 -1.3596E+00
  2.6200E+02  1.4114E+03  1.1587E+03  9.2039E-02  2.7466E-03  1.2188E+03  1.4654E+03 -2.4664E+02 -4.5428E-02
  2.6300E+02  1.2666E+03  1.0128E+03  1.2566E-01  3.7207E-02  1.1031E+03  1.2993E+03 -1.9624E+02  5.4988E-02
  2.6400E+02  1.1182E+03  8.8315E+02  6.7449E-01  5.9254E-01  1.1068E+03  1.1372E+03 -3.0427E+01  6.2856E-01
  2.6500E+02  1.0000E+03  7.8600E+02 -3.8532E-01 -5.2057E-01  7.6357E+02  1.0125E+03 -2.4890E+02 -4.5936E-01
  2.6600E+02  7.9652E+02  6.2289E+02  7.4987E-01  6.6205E-01  8.0761E+02  8.0275E+02  4.8580E+00  6.8906E-01
  2.6700E+02  5.6795E+02  4.3556E+02 -8.0642E-01 -7.3525E-01  4.0736E+02  5.6889E+02 -1.6153E+02 -7.3932E-01
  2.6800E+02  3.8429E+02  2.7187E+02 -1.7637E-01 -2.2223E-01  2.9464E+02  3.8006E+02 -8.5419E+01 -2.0228E-01
  2.6900E+02  3.4021E+02  2.2999E+02 -1.1724E-01 -2.3498E-01  2.5068E+02  3.3548E+02 -8.4804E+01 -1.9684E-01
  2.7000E+02  2.0119E+02  1.0295E+02 -3.6738E-01 -4.1885E-01  1.1541E+02  1.9559E+02 -8.0181E+01 -3.4488E-01
  2.7100E+02  1.2598E+02  4.8143E+01 -1.1585E+00 -9.7485E-01  4.1675E+01  1.1872E+02 -7.7050E+01 -8.8997E-01
  2.7200E+02  8.0130E+01  2.2638E+01 -8.1804E-01 -7.1788E-01  2.0793E+01  7.2328E+01 -5.1535E+01 -6.0668E-01
  2.7300E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.7400E+02  9.6998E+02  9.2952E+02 -2.1043E-01 -1.7691E-01  9.2933E+02  9.9836E+02 -6.9032E+01 -1.2779E-01
  2.7500E+02  1.3261E+03  1.3019E+03  1.1750E+00  8.7752E-01  1.5538E+03  1.4043E+03  1.4954E+02  7.1417E-01
  2.7600E+02  1.4394E+03  1.4177E+03 -1.1585E+00 -1.1521E+00  1.0766E+03  1.5314E+03 -4.5484E+02 -1.2366E+00
  2.7700E+02  1.4734E+03  1.4412E+03 -4.7704E-01 -3.5380E-01  1.3408E+03  1.5561E+03 -2.1526E+02 -4.6828E-01
  2.7800E+02  1.4132E+03  1.3659E+03  8.5359E-01  7.0548E-01  1.5921E+03  1.4693E+03  1.2284E+02  5.9435E-01
  2.7900E+02  1.2663E+03  1.2083E+03  5.8284E-01  4.8508E-01  1.3646E+03  1.2885E+03  7.6087E+01  4.6484E-01
  2.8000E+02  1.1394E+03  1.0826E+03 -2.5335E-01 -2.5768E-01  1.0498E+03  1.1450E+03 -9.5155E+01 -2.2900E-01
  2.8100E+02  1.0078E+03  9.5754E+02  4.2158E-01  3.3446E-01  1.0501E+03  1.0036E+03  4.6529E+01  3.7828E-01
  2.8200E+02  8.2117E+02  7.8458E+02 -1.8339E+00 -1.6438E+00  5.1690E+02  8.1147E+02 -2.9457E+02 -1.6301E+00
  2.8300E+02  5.7134E+02  5.5071E+02  1.0222E+00  7.9941E-01  6.4700E+02  5.6138E+02  8.5620E+01  8.3129E-01
  2.8400E+02  3.8132E+02  3.6334E+02 -6.9562E-01 -6.3737E-01  3.1572E+02  3.7212E+02 -5.6397E+01 -6.3711E-01
  2.8500E+02  3.3644E+02  3.1834E+02  1.0508E+00  9.6555E-01  3.9075E+02  3.2766E+02  6.3086E+01  1.0180E+00
  2.8600E+02  1.9761E+02  1.8242E+02 -3.9434E-01 -3.8494E-01  1.6772E+02  1.8846E+02 -2.0740E+01 -3.4694E-01
  2.8700E+02  1.2357E+02  1.1037E+02 -1.1108E+00 -9.1645E-01  8.6405E+01  1.1308E+02 -2.6675E+01 -8.5033E-01
  2.8800E+02  7.8499E+01  6.7021E+01  8.0642E-01  6.0281E-01  8.0340E+01  6.8072E+01  1.2268E+01  9.6056E-01
  2.8900E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.9000E+02  7.4872E+02  6.0899E+02 -5.4367E-01 -6.1659E-01  5.1079E+02  7.5484E+02 -2.4405E+02 -6.9189E-01
  2.9100E+02  8.9666E+02  6.7467E+02  9.4107E-01  8.7912E-01  8.6251E+02  9.1786E+02 -5.5355E+01  7.2913E-01
  2.9200E+02  1.0214E+03  6.8869E+02 -1.4279E+00 -1.3618E+00  4.7130E+02  1.0523E+03 -5.8096E+02 -1.4126E+00
  2.9300E+02  1.0391E+03  6.7022E+02 -1.0954E+00 -9.3825E-01  5.5770E+02  1.0660E+03 -5.0833E+02 -9.4309E-01
  2.9400E+02  9.9007E+02  6.0594E+02 -7.7219E-01 -7.7430E-01  5.5118E+02  9.9685E+02 -4.4567E+02 -6.6161E-01
  2.9500E+02  8.9760E+02  5.4624E+02 -9.0273E-01 -8.6020E-01  4.8441E+02  8.8939E+02 -4.0498E+02 -6.9871E-01
  2.9600E+02  8.2083E+02  5.0388E+02 -3.2304E-01 -3.6607E-01  5.3161E+02  8.0656E+02 -2.7495E+02 -1.9910E-01
  2.9700E+02  7.2683E+02  4.5419E+02  5.0532E-01  4.3457E-01  5.9895E+02  7.0990E+02 -1.1095E+02  5.9738E-01
  2.9800E+02  5.9977E+02  3.8596E+02 -7.4987E-01 -8.2044E-01  3.5020E+02  5.8416E+02 -2.3396E+02 -7.3687E-01
  2.9900E+02  4.1982E+02  2.7754E+02  9.9446E-01  1.0693E+00  4.1527E+02  4.0906E+02  6.2131E+00  1.1065E+00
  3.0000E+02  2.7603E+02  1.6754E+02 -6.9562E-01 -7.7590E-01  1.4996E+02  2.6684E+02 -1.1688E+02 -8.1007E-01
  3.0100E+02  2.4211E+02  1.3745E+02 -1.6134E+00 -1.5295E+00  8.2972E+01  2.3303E+02 -1.5006E+02 -1.5666E+00
  3.0200E+02  1.4670E+02  6.3200E+01 -5.0532E-01 -4.3992E-01  6.0668E+01  1.3767E+02 -7.6999E+01 -3.7855E-01
  3.0300E+02  9.6001E+01  3.4779E+01 -2.1043E-01 -3.1056E-01  3.3014E+01  8.6527E+01 -5.3513E+01 -2.0927E-01
  3.0400E+02  6.3403E+01  1.9339E+01  1.6789E-01  7.4475E-03  2.0902E+01  5.4266E+01 -3.3364E+01  1.8347E-01
  3.0500E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.0600E+02  1.0112E+03  9.3528E+02 -6.6404E-01 -7.2184E-01  8.4899E+02  9.7564E+02 -1.2665E+02 -4.7877E-01
  3.0700E+02  1.4019E+03  1.4596E+03 -1.0803E+00 -1.0094E+00  1.2292E+03  1.4114E+03 -1.8217E+02 -9.1999E-01
  3.0800E+02  1.5284E+03  1.7133E+03  1.4051E+00  1.3434E+00  2.1622E+03  1.5615E+03  6.0071E+02  1.2817E+00
  3.0900E+02  1.5381E+03  1.8097E+03  9.6742E-01  9.5856E-01  2.0996E+03  1.5750E+03  5.2462E+02  8.3144E-01
  3.1000E+02  1.4299E+03  1.7642E+03  6.0276E-01  5.9882E-01  1.8880E+03  1.4538E+03  4.3417E+02  4.5266E-01
  3.1100E+02  1.3086E+03  1.6390E+03  6.9562E-01  6.0776E-01  1.7438E+03  1.3214E+03  4.2236E+02  4.8241E-01
  3.1200E+02  1.1413E+03  1.4354E+03 -4.3073E-01 -4.2901E-01  1.2809E+03  1.1451E+03  1.3580E+02 -5.0077E-01
  3.1300E+02  1.0278E+03  1.2884E+03  5.3401E-01  4.3029E-01  1.3349E+03  1.0286E+03  3.0633E+02  3.7669E-01
  3.1400E+02  7.9708E+02  9.8430E+02 -4.0338E-01 -4.6697E-01  8.8203E+02  7.9603E+02  8.6000E+01 -4.7720E-01
  3.1500E+02  5.6402E+02  6.8837E+02  9.8085E-01  9.0440E-01  7.8347E+02  5.6114E+02  2.2233E+02  9.2992E-01
  3.1600E+02  3.7733E+02  4.7588E+02  1.8808E+00  1.6836E+00  6.0454E+02  3.7090E+02  2.3364E+02  1.7539E+00
  3.1700E+02  3.3298E+02  4.2883E+02  8.3652E-02  6.4269E-02  4.3019E+02  3.2622E+02  1.0397E+02  1.0826E-01
  3.1800E+02  1.9405E+02  2.6805E+02 -1.0954E+00 -1.0158E+00  2.2465E+02  1.8626E+02  3.8390E+01 -9.8919E-01
  3.1900E+02  1.1987E+02  1.7128E+02 -5.9277E-01 -5.6135E-01  1.5782E+02  1.1070E+02  4.7119E+01 -4.3218E-01
  3.2000E+02  7.5349E+01  1.0996E+02  9.4107E-01  8.0742E-01  1.2689E+02  6.6181E+01  6.0709E+01  1.2120E+00
  3.2100E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.2200E+02  1.2144E+03  1.3800E+03 -2.6198E-01 -3.1568E-01  1.2941E+03  1.2357E+03  5.8398E+01 -2.9514E-01
  3.2300E+02  1.4877E+03  1.7693E+03  3.7634E-01  3.9951E-01  1.8403E+03  1.5362E+03  3.0408E+02  3.2179E-01
  3.2400E+02  1.5962E+03  1.9432E+03  1.4279E+00  1.3263E+00  2.2979E+03  1.6507E+03  6.4725E+02  1.1821E+00
  3.2500E+02  1.6260E+03  2.0016E+03 -4.2158E-01 -3.5794E-01  1.7850E+03  1.6744E+03  1.1065E+02 -4.4854E-01
  3.2600E+02  1.5394E+03  1.8970E+03  1.9893E+00  2.2300E+00  2.5145E+03  1.5550E+03  9.5953E+02  2.1155E+00
  3.2700E+02  1.4006E+03  1.7036E+03  3.6738E-01  2.6202E-01  1.7076E+03  1.3956E+03  3.1201E+02  2.2546E-01
  3.2800E+02  1.2425E+03  1.4867E+03 -1.9322E+00 -1.5830E+00  1.0267E+03  1.2270E+03 -2.0027E+02 -1.6024E+00
  3.2900E+02  1.0957E+03  1.2929E+03 -2.8802E-01 -3.9369E-01  1.1611E+03  1.0776E+03  8.3511E+01 -4.1173E-01
  3.3000E+02  8.7993E+02  1.0245E+03  4.8642E-01  5.0808E-01  1.0803E+03  8.6430E+02  2.1600E+02  4.7825E-01
  3.3100E+02  6.0218E+02  7.1224E+02 -1.2265E+00 -1.2151E+00  5.2406E+02  5.8990E+02 -6.5845E+01 -1.3031E+00
  3.3200E+02  3.9057E+02  5.0121E+02  2.3263E+00  2.7818E+00  6.9154E+02  3.7548E+02  3.1606E+02  2.8430E+00
  3.3300E+02  3.4278E+02  4.5355E+02  5.5338E-01  4.5430E-01  4.5323E+02  3.2741E+02  1.2582E+02  4.4190E-01
  3.3400E+02  1.9676E+02  2.7856E+02  1.2090E+00  1.1814E+00  3.1327E+02  1.8345E+02  1.2982E+02  1.2432E+00
  3.3500E+02  1.2193E+02  1.7499E+02 -1.7132E+00 -1.5391E+00  1.2847E+02  1.0943E+02  1.9039E+01 -1.5407E+00
  3.3600E+02  7.6736E+01  1.1011E+02  1.0364E+00  8.1882E-01  1.2542E+02  6.5445E+01  5.9975E+01  1.2844E+00
  3.3700E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.3800E+02  1.2756E+03  1.3427E+03  6.3310E-01  5.4718E-01  1.4809E+03  1.3195E+03  1.6140E+02  5.0014E-01
  3.3900E+02  1.5648E+03  1.6131E+03  1.6789E-01  5.8332E-02  1.5968E+03  1.6444E+03 -4.7647E+01 -6.2337E-02
  3.4000E+02  1.7316E+03  1.7192E+03  1.7637E-01  7.8070E-02  1.7179E+03  1.8239E+03 -1.0604E+02 -4.9001E-02
  3.4100E+02  1.7635E+03  1.6994E+03 -1.2816E+00 -1.2604E+00  1.2300E+03  1.8475E+03 -6.1748E+02 -1.2922E+00
  3.4200E+02  1.6785E+03  1.5198E+03  9.9446E-01  1.0046E+00  1.9086E+03  1.7234E+03  1.8517E+02  9.6582E-01
  3.4300E+02  1.5416E+03  1.3446E+03  2.7932E-01  3.0459E-01  1.5040E+03  1.5607E+03 -5.6737E+01  3.3550E-01
  3.4400E+02  1.3928E+03  1.1812E+03  5.3401E-01  3.0627E-01  1.3412E+03  1.3973E+03 -5.6136E+01  3.5074E-01
  3.4500E+02  1.2342E+03  1.0210E+03 -1.9893E+00 -1.9957E+00  5.8681E+02  1.2319E+03 -6.4507E+02 -1.9547E+00
  3.4600E+02  1.0107E+03  8.0616E+02  7.2791E-01  6.5778E-01  1.0157E+03  1.0065E+03  9.1669E+00  6.5225E-01
  3.4700E+02  7.3010E+02  5.4042E+02  3.6738E-01  2.9038E-01  6.5280E+02  7.2523E+02 -7.2435E+01  2.4067E-01
  3.4800E+02  4.8931E+02  3.1125E+02 -1.6781E+00 -1.4584E+00  2.2364E+02  4.7783E+02 -2.5419E+02 -1.5024E+00
  3.4900E+02  4.3466E+02  2.6171E+02 -3.4069E-01 -5.3178E-01  2.6915E+02  4.2182E+02 -1.5267E+02 -5.3167E-01
  3.5000E+02  2.6896E+02  1.3070E+02 -2.1043E-01 -2.6186E-01  1.4639E+02  2.5524E+02 -1.0885E+02 -2.2820E-01
  3.5100E+02  1.7634E+02  7.0122E+01 -1.2816E+00 -1.1341E+00  4.0986E+01  1.6168E+02 -1.2069E+02 -1.1567E+00
  3.5200E+02  1.1769E+02  3.7985E+01 -5.0154E-02 -1.1005E-01  4.1028E+01  1.0311E+02 -6.2080E+01 -1.1420E-02
  3.5300E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.5400E+02  1.1598E+03  8.5137E+02 -8.1804E-01 -7.8181E-01  7.8687E+02  1.1700E+03 -3.8316E+02 -7.3665E-01
  3.5500E+02  1.4102E+03  1.1041E+03 -1.1108E+00 -1.0651E+00  9.0587E+02  1.4515E+03 -5.4560E+02 -1.1072E+00
  3.5600E+02  1.5335E+03  1.2679E+03  8.6568E-01  7.4527E-01  1.5911E+03  1.5880E+03  3.1447E+00  6.1349E-01
  3.5700E+02  1.5491E+03  1.3234E+03  1.6712E-02  1.0125E-01  1.4187E+03  1.5994E+03 -1.8069E+02 -7.6774E-03
  3.5800E+02  1.4897E+03  1.3208E+03 -3.5846E-01 -4.6573E-01  1.2131E+03  1.5229E+03 -3.0979E+02 -5.2540E-01
  3.5900E+02  1.3354E+03  1.2293E+03 -2.2754E-01 -3.3634E-01  1.1514E+03  1.3474E+03 -1.9597E+02 -3.4883E-01
  3.6000E+02  1.2156E+03  1.1438E+03  2.6198E-01  3.7052E-01  1.2431E+03  1.2193E+03  2.3781E+01  3.7520E-01
  3.6100E+02  1.0778E+03  1.0387E+03 -9.9446E-01 -1.0366E+00  8.0435E+02  1.0773E+03 -2.7297E+02 -1.0132E+00
  3.6200E+02  8.8665E+02  8.8345E+02  4.5840E-01  3.5125E-01  9.3440E+02  8.8498E+02  4.9424E+01  3.6548E-01
  3.6300E+02  6.3056E+02  6.5270E+02  1.7507E+00  1.8172E+00  8.6815E+02  6.2705E+02  2.4110E+02  1.8082E+00
  3.6400E+02  4.1685E+02  4.2802E+02 -1.4051E+00 -1.2580E+00  3.0790E+02  4.0728E+02 -9.9375E+01 -1.2660E+00
  3.6500E+02  3.6697E+02  3.7267E+02 -4.2158E-01 -4.0711E-01  3.3334E+02  3.5664E+02 -2.3305E+01 -3.7493E-01
  3.6600E+02  2.2237E+02  2.3023E+02 -7.5270E-02 -1.1058E-01  2.1720E+02  2.1315E+02  4.0483E+00 -6.1280E-02
  3.6700E+02  1.4487E+02  1.5811E+02  9.2039E-02 -1.3482E-01  1.4625E+02  1.3519E+02  1.1057E+01 -6.4643E-02
  3.6800E+02  9.5404E+01  1.0897E+02  1.5548E+00  1.5188E+00  1.3705E+02  8.5746E+01  5.1304E+01  1.8027E+00
  3.6900E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.7000E+02  1.0376E+03  9.8388E+02 -1.1585E+00 -1.0040E+00  8.2778E+02  1.0607E+03 -2.3287E+02 -7.9237E-01
  3.7100E+02  1.3163E+03  1.3940E+03  2.5069E-02 -1.3325E-01  1.4253E+03  1.3835E+03  4.1806E+01 -1.0633E-01
  3.7200E+02  1.4951E+03  1.7973E+03  1.1750E+00  1.1737E+00  2.1767E+03  1.5934E+03  5.8327E+02  9.5085E-01
  3.7300E+02  1.5151E+03  1.9350E+03  1.0043E-01 -9.7513E-03  1.9030E+03  1.6113E+03  2.9170E+02 -2.1258E-01
  3.7400E+02  1.4358E+03  1.9806E+03 -1.5097E-01 -1.6143E-01  1.8403E+03  1.5046E+03  3.3566E+02 -3.4758E-01
  3.7500E+02  1.3307E+03  1.8866E+03  1.5274E+00  1.9852E+00  2.3278E+03  1.3788E+03  9.4903E+02  1.7679E+00
  3.7600E+02  1.1828E+03  1.6935E+03  5.5338E-01  4.2032E-01  1.6951E+03  1.2132E+03  4.8187E+02  3.5167E-01
  3.7700E+02  1.0542E+03  1.4979E+03  1.9322E+00  2.4095E+00  1.9414E+03  1.0761E+03  8.6531E+02  2.3548E+00
  3.7800E+02  8.4675E+02  1.1599E+03 -4.0338E-01 -5.5378E-01  1.0190E+03  8.6188E+02  1.5712E+02 -5.0247E-01
  3.7900E+02  6.0286E+02  7.7145E+02 -1.1108E+00 -1.0128E+00  6.4061E+02  6.1180E+02  2.8806E+01 -9.7083E-01
  3.8000E+02  4.0232E+02  5.0701E+02  1.5274E+00  1.8738E+00  6.7013E+02  4.0282E+02  2.6731E+02  1.9137E+00
  3.8100E+02  3.5143E+02  4.5164E+02 -3.5846E-01 -3.9826E-01  4.2836E+02  3.5025E+02  7.8111E+01 -3.5176E-01
  3.8200E+02  2.1111E+02  2.8969E+02 -3.3428E-02 -1.4820E-01  2.9023E+02  2.0676E+02  8.3472E+01 -8.0804E-02
  3.8300E+02  1.3752E+02  1.9206E+02 -1.5834E+00 -1.5203E+00  1.5379E+02  1.3014E+02  2.3648E+01 -1.4212E+00
  3.8400E+02  9.0133E+01  1.2654E+02  5.1484E-01  2.5741E-01  1.4023E+02  8.1417E+01  5.8813E+01  6.3239E-01
  3.8500E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.8600E+02  1.6261E+03  1.4648E+03  1.5097E-01  8.9629E-03  1.5687E+03  1.6061E+03 -3.7358E+01  2.4231E-01
  3.8700E+02  1.8975E+03  1.8827E+03 -1.1264E+00 -9.7869E-01  1.6264E+03  1.9091E+03 -2.8271E+02 -8.8692E-01
  3.8800E+02  2.1044E+03  2.3578E+03  5.3401E-01  5.2263E-01  2.6912E+03  2.1414E+03  5.4979E+02  4.3853E-01
  3.8900E+02  2.1537E+03  2.6361E+03 -1.3409E-01 -1.8211E-01  2.5952E+03  2.1913E+03  4.0393E+02 -3.4851E-01
  3.9000E+02  2.0333E+03  2.8470E+03 -3.8532E-01 -4.0707E-01  2.5737E+03  2.0428E+03  5.3086E+02 -5.8907E-01
  3.9100E+02  1.8207E+03  2.7402E+03  2.9352E+00  2.9171E+00  3.6767E+03  1.8092E+03  1.8675E+03  2.8492E+00
  3.9200E+02  1.6386E+03  2.5495E+03  1.7507E+00  1.9495E+00  3.0284E+03  1.6205E+03  1.4079E+03  1.9884E+00
  3.9300E+02  1.4424E+03  2.2855E+03 -1.3409E-01 -2.6614E-01  2.0318E+03  1.4243E+03  6.0748E+02 -1.5552E-01
  3.9400E+02  1.1543E+03  1.8268E+03  4.6770E-01  2.6263E-01  1.7714E+03  1.1428E+03  6.2858E+02  4.7135E-01
  3.9500E+02  8.0184E+02  1.2242E+03  1.6449E+00  2.2146E+00  1.5634E+03  7.9551E+02  7.6789E+02  2.4449E+00
